Datetime,Text,Username,location,hashtags,label
2022-01-11 16:34:53+00:00,"Vaksinasi Booster Dimulai 12 Januari, Menkes Pastikan Stok Vaksin Cukup https://t.co/yKBIsi6q32",JakartaNewsID1,,,
2022-01-11 16:33:10+00:00,Polres Tulungagung Ikuti Akselerasi Vaksinasi Anak se Indonesia Bersama Kapolri https://t.co/ArtNpAiHLt,cakrawala_co,Jakarta Capital Region,,
2022-01-11 16:32:26+00:00,"Pada tahap awal, vaksinasi yang akan dimulai Rabu, 12 Januari 2022 ini akan memprioritaskan masyarakat lanjut usia (lansia) dan kelompok rentan.

https://t.co/5PeUNGo74E",SneakersJokowi,,,
2022-01-11 16:30:04+00:00,INILAH Kunker Kapolda Sulsel Dengan Meninjau Vaksinasi di Desa Lassang Kabupaten Takalar https://t.co/IfNEgI9CIY,SPIRITNEWS5,,,
2022-01-11 16:30:00+00:00,"Pemerintah akhirnya akan memberikan vaksin penguat atau booster COVID-19 secara gratis kepada seluruh masyarakat. Sebelumnya, muncul wacana vaksinasi booster COVID-19 secara berbayar bagi kelompok masyarakat yang mampu.  

https://t.co/PXGXvZrr0b",voaindonesia,"Washington, DC",,
2022-01-11 16:29:00+00:00,vaksinasi anak 6-11 tahun aman - Apresiasi Keberanian Jokowi https://t.co/RHHyymmZa8,tikawulansie,,,
2022-01-11 16:28:52+00:00,"Bupati Temanggung, HM Al Khadziq meninjau vaksinasi Covid-19 untuk usia anak-anak di halaman Puskesmas Bulu, Kabupaten Temanggung yang sudah mencapai 30 persen, Selasa (11/1/2022). https://t.co/e2qUujO0yX",MediaCenter_TMG,"Temanggung, Indonesia",,
2022-01-11 16:28:37+00:00,"Vaksinasi Booster Dimulai 12 Januari, Menkes: Cek Tiket Vaksinasi di PeduliLindungi https://t.co/bE2x5IIr6B",PortalkriminalI,,,
2022-01-11 16:28:36+00:00,"@KemenkesRI Jika Pemberitahuan melalui sms di HP nomor 1199, mudah2an lebih memudahkan Masyarakat luas, di Perdesaan2, Wilayah 3T, untuk mengikuti Vaksinasi Booster.

Semoga Lancar, Sukses.

Demi Bangsa tercinta, ber-sama2 mengatasi pandemi covid.",1404Stj,INDONESIA,,
2022-01-11 16:28:06+00:00,"Vaksinasi Booster Dimulai 12 Januari, Menkes: Cek Tiket Vaksinasi di PeduliLindungi https://t.co/PiMDBZnwhN",JakartaNewsID1,,,
2022-01-11 16:27:43+00:00,"@Kita_AMLTF Alhamdulillah, semoga kita semua terbebas dari virus COVID 19 yang sudah mutasi dan ganti nama. tetap patuhi prokes dan sukseskan vaksinasi. Jangan dengarkan provokasi anti vaksin dll.. keberhasilan pemerintah untuk Indonesia Maju..",MasMuch_84,Indonesia,,
2022-01-11 16:27:39+00:00,Kapolda Sumsel Tinjau Vaksinasi Serentak di Gedung Ogan Pertamina RU III https://t.co/7OEb9w8BVd,bukamata18,Jakarta,,
2022-01-11 16:25:36+00:00,Kapolda Kepri Hadiri Percepatan Vaksinasi Merdeka Anak Secara Virtual https://t.co/hBw0wUtKjI,HendraP32952551,,,
2022-01-11 16:25:00+00:00,"""Adapun syarat dan ketentuan yang dibutuhkan untuk menerima vaksinasi ketiga ini adalah calon penerima sudah menerima vaksin Covid-19 dosis kedua lebih dari 6 bulan sebelumnya,"" ujar Jokowi. | #Nasional 

https://t.co/U2Ssx6oo1c",kompascom,Jakarta,['Nasional'],
2022-01-11 16:24:34+00:00,Vaksinasi Merdeka Anak Serentak se Jawa Timur Targetkan 19.506 Dosis https://t.co/y7zBT1A7R8,MataTelinga,Sekitaran kota medan ,,
2022-01-11 16:23:49+00:00,Polres Padangsidimpuan Laksanakan Kegiatan Vaksinasi Lansia Langsung Door to Door https://t.co/Se44F0Y27H,MataTelinga,Sekitaran kota medan ,,
2022-01-11 16:23:18+00:00,Benarkah vaksinasi COVID-19 pengaruhi siklus menstruasi? https://t.co/Ze2n3Vqcqh,berita6jam,United States,,
2022-01-11 16:23:07+00:00,Start Vaksinasi Pelajar Usia 6-11 Tahun di Wilayah Kel.Medokan Semampir https://t.co/fdj2GYDayD,FirmRei,,,
2022-01-11 16:22:12+00:00,"Cek Tiket dan Jadwal Vaksinasi Booster di PeduliLindungi, Ini Caranya https://t.co/Cy3LMSdMW0",mediamonitor21,,,
2022-01-11 16:22:07+00:00,Vaksinasi Anak di Kota Tangerang Ditargetkan Rampung Pertengahan Januari https://t.co/fBr2eTVptg,mediamonitor21,,,
2022-01-11 16:22:07+00:00,Vaksinasi Anak di Kota Tangerang Ditargetkan Rampung Pertengahan Januari https://t.co/pbINb2JC60,21BeritaTerkini,,,
2022-01-11 16:21:16+00:00,Wabup Parimo Minta Perangkat Desa Bantu Input Data Vaksinasi https://t.co/bxYfTQKTuo https://t.co/KoCjUrrntf,SultengTerkini,"Kota Palu, Sulawesi Tengah",,
2022-01-11 16:20:36+00:00,"Dua siswa SD menjalani perawatan intensif di RSUD Jombang setelah mengikuti vaksinasi!
https://t.co/sFsxuMuvVN",uta41768366,,,
2022-01-11 16:19:44+00:00,Polsek Jajaran Polres Tuban Melaksanakan Tugas Pengamanan Dan Pendampingan Vaksinasi https://t.co/RvvffpgyBk,FirmRei,,,
2022-01-11 16:19:40+00:00,"besok, hampir 42 menit lagi, bakal ada program vaksinasi booster alias vaksin ketiga buat beberapa golongan masyarakat
ga tau gratis atau ada yang membayar

selamat menikmat encuuusan vaksin #Moderna 
silahkan rasakan dan nikmati KIPI yang timbul setelah disuntik :)

ALL IS WELL!",aswidhafm,Nusantara,['Moderna'],
2022-01-11 16:17:57+00:00,"Jokowi: Vaksin Booster Gratis
https://t.co/UtCjChaVuK

Korban Vaksin berjatuhan.
(Korban² vaksinasi Juli'21 - Jan'22)
kini banyak korbannya anak² sekolah.

*Pelajar SD 10 thn di Magetan meninggal setelah divaksin, masih bilang bukan karena divaksin?*
https://t.co/lvqowTVNEc",uta41768366,,,
2022-01-11 16:17:02+00:00,Presiden Jokowi Tegaskan Vaksinasi Dosis Ketiga Gratis https://t.co/TK38DUPrGm,PortalkriminalI,,,
2022-01-11 16:16:50+00:00,"#Healthies, pemerintah akan memulai program vaksinasi booster pada Rabu, 12 Januari 2022

Vaksinasi booster akan diberikan secara gratis bagi masyarakat usia diatas 18 tahun dgn prioritas sasaran lansia &amp; penderita imunokompromais yg telah divaksinasi lengkap minimal 6 bulan. https://t.co/oj4yv34tFV",HumasPolsekWat1,,['Healthies'],
2022-01-11 16:16:06+00:00,Presiden Jokowi Tegaskan Vaksinasi Dosis Ketiga Gratis https://t.co/NX6MbgdQ8w,JakartaNewsID1,,,
2022-01-11 16:14:33+00:00,"#Healthies, pemerintah akan memulai program vaksinasi booster pada Rabu, 12 Januari 2022

Vaksinasi booster akan diberikan secara gratis bagi masyarakat usia diatas 18 tahun dgn prioritas sasaran lansia &amp; penderita imunokompromais yg telah divaksinasi lengkap minimal 6 bulan. https://t.co/FBY5CSxgac",HumasPolsekWat1,,['Healthies'],
2022-01-11 16:13:34+00:00,Polsek Jajaran Polres Tuban Melaksanakan Tugas Pengamanan Dan Pendampingan Vaksinasi https://t.co/vwHxpoa5qo,FirmRei,,,
2022-01-11 16:12:37+00:00,Kapolsek Cikeusal Dampingi Kapolres Tinjau Pelaksanaan Vaksinasi di Kantor Kecamatan  https://t.co/PGDcXC1DYP,INews45,,,
2022-01-11 16:12:02+00:00,Vaksinasi Terus Berjalan Total 117 3 Juta Orang Sudah Divaksin Dosis Lengkap https://t.co/G10s1ucmOE,radarbangsa_com,"DKI Jakarta, Indonesia",,
2022-01-11 16:10:54+00:00,"Vaksinasi booster/Vaksin  Dosis Ketiga akan mulai diberikan u/ Manula dan Masyarakat dari Sektor Usia Rentan mulai tanggal 12 Januari 2022 seperti keterangan yg disampaikan o/ Presiden @jokowi
.
.
. 
#VAKSINASI #VaksinBooster #IndonesiaMaju #Jokowi #RecoverTogetherRecoverStronger https://t.co/IXOCUVebjf",mudha_satriya,"ÜT: -7.64886,111.04359","['VAKSINASI', 'VaksinBooster', 'IndonesiaMaju', 'Jokowi', 'RecoverTogetherRecoverStronger']",
2022-01-11 16:10:52+00:00,Kampar Akan Kejar Pencapaian Vaksinasi Dosis II via @jegtheme https://t.co/xxq2gWDyQM,jaringnasional,,,
2022-01-11 16:09:08+00:00,Di Kabupaten Tanggamus Ada Penampakan SuperHero Di Kegiatan Vaksinasi SD 1 Kelurahan Pasar Madang https://t.co/EEVjgnwLpz,sinarmerdeka_id,"Bandar Lampung, Lampung",,
2022-01-11 16:09:07+00:00,Vaksinasi Anak di Kota Tangerang Ditargetkan Rampung Pertengahan Januari https://t.co/R0dMhLzGM0,merdekadotcom,Indonesia,,
2022-01-11 16:09:02+00:00,Forkopimcam Nyalindung Bersama UPTD Puskesmas Nyalindung Gelar Sosialisasi Vaksinasi Anak Usia Dini Treatment Ke Dua https://t.co/6WbOE3O70h,sukabumizone_,,,
2022-01-11 16:08:43+00:00,"Capaian Vaksinasi Covid-19 Kudus Dikebut, Supaya…

Selengkapnya Klik Tautan Berikut ini
#Kudus #Capaian #Vaksinasi #Covid19 

https://t.co/xrditJMdiK",murianewscom,"Kudus, CJ, Indonesia","['Kudus', 'Capaian', 'Vaksinasi', 'Covid19']",
2022-01-11 16:08:14+00:00,"Virus Corona terus bermutasi, yang lalu menyebar ke seluruh dunia. Karena itu, kita perlu melakukan upaya meningkatkan kekebalan tubuh seluruh masyarakat Indonesia.

Mulai besok, 12 Januari 2022, Pemerintah akan melaksanakan Vaksinasi dosis ketiga dan Gratis. Apa saja syaratnya? https://t.co/W7CnksadQo",HumasPolsekWat1,,,
2022-01-11 16:07:22+00:00,"Rabu Ini Vaksinasi Booster di Kota Tangerang, Target Awal Lansia https://t.co/aJgQBw2prb #melihatbantendenganjernih #lingkarbanten",lingkarbanten,,"['melihatbantendenganjernih', 'lingkarbanten']",
2022-01-11 16:06:52+00:00,"@ABSetyono @PlateJohnny @kemkominfo Dosis pertama untuk anak-anak, dosis di Jawa-Bali sudah mencapai 36 persen. Dari pencapaian tersebut, pemerintah masih belum puas dan kita ingin mendorong lagi agar jumlah vaksinasi anak-anak terus meningkat
@kemkominfo",AntiKadrun_,,,
2022-01-11 16:06:32+00:00,Vaksinasi anak-anak justru tidak jadi syarat PTM 100 persen https://t.co/4PJMbmobxr,IDNTimesJabar,"Jawa Barat, Indonesia",,
2022-01-11 16:06:28+00:00,"Apabila termasuk kelompok prioritas dan sudah vaksinasi dosis lengkap, namun tidak mendapatkan tiket dan jadwal vaksinasi di aplikasi Pedulilindungi. 

Sasaran bisa langsung datang ke fasyankes terdekat dengan membawa KTP dan surat bukti vaksinasi dosis 1 dan 2.",KemenkesRI,"Jakarta, Indonesia",,
2022-01-11 16:06:21+00:00,Wabup Parimo Minta Perangkat Desa Bantu Input Data Vaksinasi https://t.co/hXqntDLWox,SultengTerkini,"Kota Palu, Sulawesi Tengah",,
2022-01-11 16:06:20+00:00,"Pencapaian Vaksinasi Covid-19 Indonesia data pertanggal 11 Januari 2022, pukul 18.00 WIB.

Data ini berdasarkan sumber dari Kementerian Kesehatan Republik Indonesia.

@kemenkes_ri

Cek selengkapnya di https://t.co/uZI0Yzjqv0

#CapaianVaksinasi https://t.co/quJl8MPS07",holopiscom,Jakarta,['CapaianVaksinasi'],
2022-01-11 16:06:02+00:00,"Vaksinasi anak tersebut digulirkan sejak Senin lalu. Hingga Minggu, 9 Januari 2022, total sebanyak 32.318 anak usia 6-11 tahun sudah divaksinasi dosis pertama. https://t.co/CnXmVDRXAo",voidotid,Indonesia,,
2022-01-11 16:05:15+00:00,Vaksinasi Booster Belum Bisa Dilaksanakan di Kebumen https://t.co/HYxULWbZgu,koranbernas_id,"Yogyakarta, Indonesia",,
2022-01-11 16:05:11+00:00,"Setelah Vaksinasi Anak, BINDA DIY Siap Berikan Vaksin Booster https://t.co/Fz6MvmqQqE",koranbernas_id,"Yogyakarta, Indonesia",,
2022-01-11 16:04:53+00:00,"Vaksinasi booster bisa didapatkan dengan mendaftar di aplikasi Pedulilindungi. 

Tiket &amp; jadwal vaksinasi yang diperoleh bisa digunakan di fasyankes milik pemerintah seperti Puskesmas, RS Pemerintah, RS Pemda serta pos pelayanan vaksinasi yang dikoordinasi Dinkes.",KemenkesRI,"Jakarta, Indonesia",,
2022-01-11 16:04:50+00:00,"Sebanyak 132 ngr dilaporkan sdh terdeteksi varian Omicron, dari sebumnya 115 negara.Selain itu, mari kita lakukan vaksinasi covid-19 apapun jenisnya. Pemerintah tlh memastikan bahwa vaksin yg diberikan adalah vaksin yg aman dan berkualitas.
#PerketatProkes
https://t.co/vma8yDcd2r",Lionelbarcalope,"Medan Kota, Indonesia",['PerketatProkes'],
2022-01-11 16:04:48+00:00,"Budi juga mengimbau kepada masyarakat untuk tetap mematuhi protokol kesehatan dan mendukung program vaksinasi. 
#PerketatProkes
https://t.co/kIXLTW1oan",Lionelbarcalope,"Medan Kota, Indonesia",['PerketatProkes'],
2022-01-11 16:04:04+00:00,"[TOP3NEWS] Erick Thohir Lapor Kejagung, Jokowi Vaksinasi Booster, Herry Wirawan Kebiri Kimia https://t.co/OognW5JOYx https://t.co/WgRdjizdLt",KompasTV,Indonesia,,
2022-01-11 16:03:16+00:00,Vaksinasi booster gratis tapi  moodbooster tidak gratis,teh_bit,,,
2022-01-11 16:02:40+00:00,"@ABSetyono @Spy_Zone85 @PlateJohnny @kemkominfo Capaian vaksinasi Covid-19 di Indonesia telah mencapai lebih dari 280 juta dosis. Capaian tersebut membuat Indonesia naik menjadi peringkat empat dunia dari sisi jumlah rakyat yang telah mendapat suntikan vaksin.
@kemkominfo",Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,
2022-01-11 16:02:38+00:00,@tirta_cipeng Bedane booster karo vaksinasi wingi kepiye to dok? Iki program ning RS opo ning puskesmas opo dinkes-dinkes daerah ngono?,DamarBomzz,Yogyakarta,,
2022-01-11 16:02:33+00:00,Jumlah Penerima Vaksinasi Covid-19 Harian pada 11 Januari 2022 https://t.co/lUNTiF7BK6 https://t.co/PQoXiQ2Nrn,InvestorID,"Jakarta, Indonesia",,
2022-01-11 16:02:08+00:00,"Gelar Vaksinasi Anak Usia 6-11 Tahun, Danramil 13 Tebingtinggi Hadirkan 3 Robot Transformers https://t.co/FGQR5yFb17",heriwebcom,Jakarta,,
2022-01-11 16:02:07+00:00,"Gelar Vaksinasi Anak Usia 6-11 Tahun, Danramil 13 Tebingtinggi Hadirkan 3 Robot Transformers https://t.co/PVK5DeDyn7",Info__sumut,,,
2022-01-11 16:02:02+00:00,"@ABSetyono @PlateJohnny @kemkominfo Kominfo: Indonesia Naik ke Peringkat Empat Dunia Vaksinasi Covid-19 Terbanyak
@kemkominfo",Spy_Zone85,"Jakarta Capital Region, Indone",,
2022-01-11 16:01:39+00:00,"Dikejar 
Target vaksinasi dosis 1 70% ✓
Target vaksinasi dosis 2 50% ✓
Vaksinasi usia 6-11 tahun ✓",lathifah_nudhar,"Palembang, South Sumatra",,
2022-01-11 16:01:10+00:00,"Gelar Vaksinasi di SDN 10, Polsek Bakam Berharap PTM Segera Terlaksana https://t.co/esISD3vhT2",FaktaBerita6,,,
2022-01-11 16:00:40+00:00,Kapolresta Tangerang Ikuti Rakor Percepatan Vaksinasi dan Dorong Polsek Bentuk Tim https://t.co/AlRHMtT9Ou,beritapolisi,"Kota Surabaya, Jawa Timur",,
2022-01-11 15:59:53+00:00,Kapolresta Tangerang Ikuti Rakor Percepatan Vaksinasi dan Dorong Polsek Bentuk Tim https://t.co/xfkaYmy2OT,Polripresisi,"Kota Surabaya, Jawa Timur",,
2022-01-11 15:59:27+00:00,Kodim 0816 Sidoarjo Masifkan Vaksinasi Anak di SDN Sidokepung 1 https://t.co/zEGluKTdWk,FirmRei,,,
2022-01-11 15:59:22+00:00,Masyarakat tidak diperbolehkan memilih jenis vaksinasi booster. Jenis vaksin akan diberikan sesuai dengan riwayat penerimaan vaksin dosis pertama dan kedua serta mempertimbangkan ketersediaan vaksin di layanan vaksinasi.,KemenkesRI,"Jakarta, Indonesia",,
2022-01-11 15:58:54+00:00,"Tadi Siang Program Vaksinasi Covid-19 Berjalan Di sekolah anakku... Dia kularang datang ke sekolah. Laporan terakhir seorang anak PINGSAN... belum jelas siapa.

Negara Terbukti TIDAK MAMPU Melindungi Anak Bangsa ini terhadap Gempuran Kepentingan Korporasi Dunia",__anomali__,Bandung Utara,,
2022-01-11 15:58:01+00:00,Ratusan Anak Didik MIN 3 Madiun Ikuti Vaksinasi https://t.co/erUU98Fkb2,realfilesatu,,,
2022-01-11 15:57:38+00:00,Presiden Jokowi Tegaskan Vaksinasi Booster Dosis Ketiga Gratis  https://t.co/zqcrg6Th21 https://t.co/L8xyqRG5Kt,infodepok_id,"Depok, Jawa Barat",,
2022-01-11 15:56:47+00:00,"Vaksinasi booster diberikan bagi masyarakat yang telah mendapatkan dosis lengkap minimal 6 bulan. Pemberian vaksin tidak bisa dipercepat, harus sesuai dengan jadwal yang telah ditentukan.",KemenkesRI,"Jakarta, Indonesia",,
2022-01-11 15:55:37+00:00,UPZ BANK KALSEL Bantu 2.000 Paket Sembako Percepat Capaian Vaksinasi untuk Lansia https://t.co/8TOk26kRHT,IndonesiaSuar,Kalimantan Selatan,,
2022-01-11 15:55:00+00:00,"Pemberian vaksinasi booster akan mempertimbangkan jenis vaksin yang tersedia. Berdasarkan rekomendasi ITAGI dan persetujuan Badan POM ada 5 jenis vaksin yang diizinkan untuk vaksinasi booster yakni Sinovac, AstraZeneca, Moderna, Pfizer dan Zifivac.",KemenkesRI,"Jakarta, Indonesia",,
2022-01-11 15:54:30+00:00,Kodim 0816 Sidoarjo Masifkan Vaksinasi Anak di SDN Sidokepung 1 https://t.co/VcnJ2SpszL,FirmRei,,,
2022-01-11 15:53:54+00:00,"#Dua Warga Langsa#Hadiah Sepeda Motor!

Hadiah itu didapat dari hasil undian vaksinasi Covid-19 yang digelar oleh Polres Langsa.

https://t.co/zMM3TzL8YF",pakarnur,,['Dua'],
2022-01-11 15:53:50+00:00,"#Dua Warga Langsa#Hadiah Sepeda Motor!

Hadiah itu didapat dari hasil undian vaksinasi Covid-19 yang digelar oleh Polres Langsa.

https://t.co/a3hgDOP2n1",serambinews,Aceh,['Dua'],
2022-01-11 15:51:46+00:00,Satgas Jelaskan Perbedaan Istilah Vaksinasi Booster dengan Vaksinasi Tambahan https://t.co/CIyyIVYSNk https://t.co/V4BZNB6YEE,ikhwan2a,Jateng,,
2022-01-11 15:50:19+00:00,Wali Kota Sukabumi Dukung Penuh Percepatan Vaksinasi Covid-19 Anak 6-11 Tahun  https://t.co/bbUDKLY55R,mata_nusa,,,
2022-01-11 15:50:05+00:00,Polres Kepulauan Meranti bersama Bhayangkari Gelar Vaksinasi Anak Usia 6-11 Tahun https://t.co/zEIySQG0qL,GoRiauCom,Pekanbaru Riau,,
2022-01-11 15:50:04+00:00,Kapolri Tinjau Percepatan Akselerasi Vaksinasi di Gedung Graha Wangsa - https://t.co/4k5G3ScfsV https://t.co/nZETu4wV7s,TuriminVanthat,Amsterdam (Alur MaSuk TERDAlaM,,
2022-01-11 15:49:37+00:00,"Maksimalkan Vaksinasi Covid-19, Wali Kota Jakut : "" Minta Penyebaran Varian Omicron Diantisipasi ""  https://t.co/yLtxb5cEMR",mata_nusa,,,
2022-01-11 15:48:58+00:00,"Dukung PTM, Polda Sumsel-Pertamina Gelar Vaksinasi Anak 6-11 Tahun  https://t.co/Z4dpCY6RVm",mediaindonesia,Jakarta - Indonesia,,
2022-01-11 15:48:43+00:00,Peserta Prioritas Vaksinasi Booster Bisa Dicek di PeduliLindungi https://t.co/JzA7ZEWx93,ivooxid,Jakarta,,
2022-01-11 15:47:57+00:00,"Akan segera dimulai besok (12/1), @KemenkesRI memastikan stok vaksin yang dimiliki pemerintah untuk vaksinasi booster jumlahnya mencukupi. https://t.co/Ur4lJONT50",KemenkesRI,"Jakarta, Indonesia",,
2022-01-11 15:46:50+00:00,"TNI - Polri Dampingi Pemerintah Daerah Sosialisasikan Vaksinasi Anak Usia 6-11 Tahun

#TNIADMengabdiDanMembangunBersamaRakyat https://t.co/uuCNmiOiAC",tni_ad,Jakarta Pusat ,['TNIADMengabdiDanMembangunBersamaRakyat'],
2022-01-11 15:46:22+00:00,Bupati Surya Tinjau Pelaksanaan Vaksinasi Usia 6 – 11 Tahun https://t.co/XqiPAMKugm,SatujuangC,,,
2022-01-11 15:45:38+00:00,Vaksinasi Booster Segera Dimulai DPR Jangan Ada Ketimpangan di Daerah https://t.co/mTqIBOzaWA,beritaKBR,"Jakarta, Indonesia",,
2022-01-11 15:45:21+00:00,Individu palsukan sijil vaksinasi perlu dikenakan hukuman maksimum – Hishammuddin https://t.co/BvxdyuwzlH,MyKMUnet,"PWTC, Kuala-Lumpur",,
2022-01-11 15:45:10+00:00,"*_Live Streaming_*
*Selasa, 11 Januari 2022*

Pernyataan Presiden Jokowi tentang Vaksinasi Dosis Ketiga, Istana Merdeka, Pkl 13.30 WIB

https://t.co/D7BLPZhsFT

__________________________________________________

*Biro Pers, Media dan Informasi Sekretariat Presiden*",Ahmad_hendars,"Bogor, Jawa Barat",,
2022-01-11 15:45:08+00:00,"Selain itu, mari kita lakukan vaksinasi covid-19 apapun jenisnya. Pemerintah telah memastikan bahwa vaksin yang diberikan adalah vaksin yang aman dan berkualitas.
#PerketatProkes
https://t.co/jZAuX6caMq",BantengnyaPDIP,,['PerketatProkes'],
2022-01-11 15:45:07+00:00,"Budi juga mengimbau kepada masyarakat untuk tetap mematuhi protokol kesehatan dan mendukung program vaksinasi. 
#PerketatProkes
https://t.co/V6G5hohicK",BantengnyaPDIP,,['PerketatProkes'],
2022-01-11 15:44:34+00:00,"Dalam 2 Pekan, Vaksinasi Anak di Kudus Capai 55 Persen  https://t.co/JxRfayORbf",mediaindonesia,Jakarta - Indonesia,,
2022-01-11 15:43:41+00:00,"#Repost @kpu_ri with @make_repost
・・・
#TemanPemilih, tahukah kamu, Program Vaksinasi Covid-19 Dosis ketiga (booster) akan dimulai pada 12 Januari 2022.

Yuks simak infografis berikut untuk informasi selengkapnya…

#KPUMelayani
#IndonesiaBangkit https://t.co/z0s8uG4KG5",kpu_pulpis,Pulang Pisau,"['Repost', 'TemanPemilih', 'KPUMelayani', 'IndonesiaBangkit']",
2022-01-11 15:42:56+00:00,Terlambat! Anak-anak di Sulteng masih perlu banyak bersabar menanti para lansia mencapai target minimal vaksinasi dulu https://t.co/hErADv0qT1,voidotid,Indonesia,,
2022-01-11 15:42:03+00:00,"DASHBOARD INFOGRAFIK, 11 JANUARI 2022

➡️ Status Terkini Kategori Kes Klinikal
➡️ Status Vaksinasi Harian Negeri Sabah
➡️ Kapasiti Penggunaan Katil di Hospital COVID-19
➡️ Pematuhan SOP PPN Fasa 4 di Sekatan Jalan Raya
➡️ Penguatkuasaan SOP Perairan Negeri Sabah
➡️",tawaufm,Tawau,,
2022-01-11 15:40:38+00:00,"@collegemenfess himpunanku dulu bagi2 makan, pengadaan vaksinasi, bersih2 pantai, penanaman pohon, dsb",Namanya_rian,Di Jogja,,
2022-01-11 15:40:34+00:00,Genjot Vaksinasi di NTB Jelang MotoGP Mandalika 2022 https://t.co/KoVyRopoen,redaksibaru,,,
2022-01-11 15:39:35+00:00,Anggota Polsek Bungatan Monitoring Pelaksanaan Vaksinasi di Desa Selowogo https://t.co/S1N1zbKINt,pidressitubondo,"Situbondo, Indonesia",,
2022-01-11 15:38:56+00:00,Total sasaran vaksinasi COVID-19 bagi anak di Lampung tercatat ada 913.590 orang  https://t.co/fTzqZPof5G,mediaindonesia,Jakarta - Indonesia,,
2022-01-11 15:38:49+00:00,Bupati Sidrap Pantau Langsung Pelaksanaan Vaksinasi di Kelurahan Kanyuara https://t.co/S7Wf6W9EVj,refortase,,,
2022-01-11 15:38:47+00:00,"Nitip dulu agar tidak kelupaan.

Studi booster heterolog setengah dosis Pfizer pada penerima vaksinasi primer CoronaVac cukup sebanding dgn booster dosis penuh Pfizer, dan lebih tinggi dibandingkan booster heterolog AstraZeneca

https://t.co/J9LojPorrp https://t.co/J2Y8aNLPqv",RAKemal,"Pekan Baru, Riau",,
2022-01-11 15:38:15+00:00,"@watikasbi Di Amerika sama. Wkt itu kan setelah tingkat vaksinasi tinggi udah gak wajib pakai masker lagi di luar ruangan.

Tapi virusnya bermutasi &amp; jd lebih gampang nular kayak Omicron skrg. Org2 disuruh pakai masker lagi udah bnyk yg males. 😅

Virusnya beradaptasi, manusianya enggak. 🙄",tey_saja,"Minnesota, USA",,
2022-01-11 15:36:40+00:00,@BPKPgoid @KemenkesRI Pak kl boleh usul lebih baik ngejar vaksinasi anak dl dan booster utk lansia..msh byk daerah utk vaksinasi anak msh dibawah 30%,ajinovianto,jakarta,,
2022-01-11 15:35:48+00:00,Vaksinasi COVID-19 dari rumah ke rumah di Pakistan https://t.co/ZV7KzRYG9F,angusberesford,Jakarta,,
2022-01-11 15:35:47+00:00,Vaksinasi COVID-19 dari rumah ke rumah di Pakistan https://t.co/f2LmQYRUD6,carilahmas,indonesia,,
2022-01-11 15:35:36+00:00,Capaian vaksinasi COVID-19 Pandeglang tembus 71 persen https://t.co/7huckInaQX,angusberesford,Jakarta,,
2022-01-11 15:35:35+00:00,Capaian vaksinasi COVID-19 Pandeglang tembus 71 persen https://t.co/ocBVRKu8nX,carilahmas,indonesia,,
2022-01-11 15:35:24+00:00,Kick Off vaksinasi booster di DIY dahulukan lansia hingga guru https://t.co/F1lCyrGyYW,angusberesford,Jakarta,,
2022-01-11 15:35:23+00:00,Kick Off vaksinasi booster di DIY dahulukan lansia hingga guru https://t.co/O75FKmTxjk,carilahmas,indonesia,,
